account_id,district_id,frequency,date,bank_id
1329,53,POPLATEK MESICNE,960916,3
3098,1,POPLATEK MESICNE,960916,1
4349,74,POPLATEK MESICNE,960916,1
2990,30,POPLATEK MESICNE,960916,3
3800,30,POPLATEK MESICNE,960916,3
3191,72,POPLATEK MESICNE,960917,1
2076,18,POPLATEK MESICNE,960917,1
1002,50,POPLATEK MESICNE,960917,2
8381,14,POPLATEK MESICNE,960917,3
1957,33,POPLATEK MESICNE,960918,1
3569,1,POPLATEK MESICNE,960918,3
10789,75,POPLATEK MESICNE,960918,3
831,44,POPLATEK MESICNE,960918,2
6083,6,POPLATEK TYDNE,960919,1
1669,39,POPLATEK MESICNE,960919,2
8268,59,POPLATEK MESICNE,960919,1
1063,68,POPLATEK MESICNE,960919,3
1532,54,POPLATEK MESICNE,960919,1
3179,71,POPLATEK MESICNE,960920,1
2906,49,POPLATEK MESICNE,960920,3
1538,22,POPLATEK MESICNE,960920,3
2640,1,POPLATEK MESICNE,960921,3
2921,54,POPLATEK MESICNE,960921,3
3431,64,POPLATEK MESICNE,960921,3
3967,54,POPLATEK MESICNE,960922,1
1173,11,POPLATEK MESICNE,960922,2
7632,68,POPLATEK MESICNE,960922,2
2339,63,POPLATEK MESICNE,960922,2
1100,35,POPLATEK MESICNE,960923,2
1484,70,POPLATEK MESICNE,960923,2
2801,11,POPLATEK MESICNE,960923,3
1113,8,POPLATEK MESICNE,960923,2
770,7,POPLATEK MESICNE,960924,1
2332,77,POPLATEK MESICNE,960924,3
1463,32,POPLATEK MESICNE,960925,2
3894,52,POPLATEK MESICNE,960925,2
2091,1,POPLATEK MESICNE,960925,3
1377,1,POPLATEK MESICNE,960925,2
9241,74,POPLATEK MESICNE,960925,2
1308,54,POPLATEK MESICNE,960925,1
1370,52,POPLATEK MESICNE,960925,1
3399,63,POPLATEK MESICNE,960926,3
1374,53,POPLATEK MESICNE,960926,2
2955,67,POPLATEK MESICNE,960927,2
3446,6,POPLATEK PO OBRATU,960927,1
3339,1,POPLATEK MESICNE,960927,3
1631,10,POPLATEK MESICNE,960927,3
2869,68,POPLATEK MESICNE,960927,3
2083,1,POPLATEK MESICNE,960928,3
1823,3,POPLATEK MESICNE,960928,2
2561,59,POPLATEK MESICNE,960929,2
972,46,POPLATEK MESICNE,960929,1
698,71,POPLATEK MESICNE,960929,1
2294,46,POPLATEK MESICNE,960929,1
2373,14,POPLATEK MESICNE,960929,1
241,15,POPLATEK MESICNE,960929,3
2483,1,POPLATEK MESICNE,960929,3
569,76,POPLATEK MESICNE,961001,2
1500,43,POPLATEK MESICNE,961001,2
3232,37,POPLATEK MESICNE,961002,1
618,1,POPLATEK MESICNE,961002,1
1502,1,POPLATEK MESICNE,961002,1
10857,50,POPLATEK MESICNE,961002,3
692,69,POPLATEK MESICNE,961002,1
3843,62,POPLATEK MESICNE,961002,1
3158,71,POPLATEK MESICNE,961003,2
3071,41,POPLATEK MESICNE,961003,1
1586,1,POPLATEK MESICNE,961003,3
3913,23,POPLATEK MESICNE,961004,3
822,40,POPLATEK MESICNE,961004,3
1155,43,POPLATEK MESICNE,961004,3
2807,42,POPLATEK MESICNE,961004,1
1751,53,POPLATEK MESICNE,961004,3
3904,18,POPLATEK MESICNE,961005,1
2252,1,POPLATEK MESICNE,961005,3
826,44,POPLATEK MESICNE,961005,2
1008,13,POPLATEK MESICNE,961005,3
1558,32,POPLATEK MESICNE,961006,3
2465,57,POPLATEK MESICNE,961006,1
814,76,POPLATEK MESICNE,961006,1
325,75,POPLATEK MESICNE,961006,2
261,54,POPLATEK MESICNE,961007,1
2240,36,POPLATEK MESICNE,961007,3
2657,55,POPLATEK MESICNE,961007,1
7636,40,POPLATEK MESICNE,961008,3
3175,50,POPLATEK MESICNE,961008,1
1812,31,POPLATEK MESICNE,961008,1
10607,52,POPLATEK MESICNE,961008,1
2999,66,POPLATEK MESICNE,961008,1
921,10,POPLATEK MESICNE,961008,3
2934,1,POPLATEK MESICNE,961008,2
3394,23,POPLATEK MESICNE,961009,1
1777,60,POPLATEK MESICNE,961010,1
1003,28,POPLATEK MESICNE,961010,1
4090,72,POPLATEK MESICNE,961011,2
3249,74,POPLATEK MESICNE,961011,2
472,8,POPLATEK MESICNE,961011,1
6950,36,POPLATEK MESICNE,961012,2
3271,8,POPLATEK MESICNE,961012,3
3329,3,POPLATEK MESICNE,961012,1
9677,8,POPLATEK MESICNE,961013,3
342,64,POPLATEK MESICNE,961013,1
536,14,POPLATEK MESICNE,961013,3
350,47,POPLATEK MESICNE,961013,3
2475,17,POPLATEK MESICNE,961013,2
10063,4,POPLATEK TYDNE,961013,3
581,26,POPLATEK MESICNE,961013,3
2988,66,POPLATEK PO OBRATU,961014,2
3314,25,POPLATEK MESICNE,961014,3
4949,33,POPLATEK MESICNE,961014,1
713,58,POPLATEK MESICNE,961015,2
11325,62,POPLATEK MESICNE,961015,3
8628,2,POPLATEK PO OBRATU,961015,2
4493,61,POPLATEK PO OBRATU,961015,1
410,49,POPLATEK MESICNE,961015,2
3776,1,POPLATEK MESICNE,961016,2
1577,67,POPLATEK MESICNE,961016,3
8784,1,POPLATEK MESICNE,961016,2
1645,50,POPLATEK MESICNE,961016,3
3454,32,POPLATEK MESICNE,961017,1
2046,68,POPLATEK MESICNE,961017,1
1492,24,POPLATEK MESICNE,961017,1
3143,38,POPLATEK MESICNE,961018,1
2709,2,POPLATEK MESICNE,961018,1
1541,60,POPLATEK MESICNE,961018,2
305,34,POPLATEK MESICNE,961018,1
3690,67,POPLATEK PO OBRATU,961018,2
3766,29,POPLATEK PO OBRATU,961018,1
1745,53,POPLATEK MESICNE,961019,3
1090,69,POPLATEK MESICNE,961019,2
329,3,POPLATEK MESICNE,961019,2
975,1,POPLATEK MESICNE,961019,2
5317,28,POPLATEK MESICNE,961020,1
6592,1,POPLATEK MESICNE,961020,2
1060,6,POPLATEK MESICNE,961020,1
473,73,POPLATEK MESICNE,961020,2
1464,73,POPLATEK MESICNE,961021,3
1819,55,POPLATEK TYDNE,961021,3
2502,32,POPLATEK MESICNE,961021,2
1888,6,POPLATEK MESICNE,961021,2
6902,60,POPLATEK MESICNE,961022,2
3877,59,POPLATEK MESICNE,961022,2
2290,37,POPLATEK MESICNE,961022,1
1330,68,POPLATEK MESICNE,961022,2
9037,1,POPLATEK MESICNE,961022,3
272,11,POPLATEK MESICNE,961023,2
366,1,POPLATEK MESICNE,961023,3
1226,1,POPLATEK MESICNE,961023,1
2759,46,POPLATEK MESICNE,961023,1
1176,19,POPLATEK MESICNE,961024,3
1785,52,POPLATEK MESICNE,961025,3
5912,45,POPLATEK MESICNE,961025,3
199,70,POPLATEK MESICNE,961026,3
778,68,POPLATEK MESICNE,961026,3
3811,1,POPLATEK MESICNE,961026,3
1855,34,POPLATEK MESICNE,961027,2
224,15,POPLATEK MESICNE,961027,1
281,1,POPLATEK MESICNE,961027,3
9201,69,POPLATEK MESICNE,961028,3
888,54,POPLATEK MESICNE,961028,3
4715,8,POPLATEK MESICNE,961028,2
3956,6,POPLATEK MESICNE,961028,3
4375,39,POPLATEK MESICNE,961028,1
2418,64,POPLATEK MESICNE,961029,1
806,13,POPLATEK MESICNE,961029,1
65,36,POPLATEK MESICNE,961029,2
2279,2,POPLATEK TYDNE,961030,3
1478,5,POPLATEK MESICNE,961030,2
3228,29,POPLATEK MESICNE,961030,3
221,19,POPLATEK MESICNE,961030,2
3022,64,POPLATEK MESICNE,961030,1
122,31,POPLATEK MESICNE,961030,1
6265,5,POPLATEK MESICNE,961101,3
1683,77,POPLATEK MESICNE,961101,2
6440,1,POPLATEK MESICNE,961101,2
926,36,POPLATEK MESICNE,961101,2
2685,67,POPLATEK MESICNE,961101,2
3557,72,POPLATEK MESICNE,961102,2
1663,55,POPLATEK MESICNE,961102,1
255,68,POPLATEK MESICNE,961103,2
2193,44,POPLATEK MESICNE,961103,1
9455,73,POPLATEK MESICNE,961103,1
2130,46,POPLATEK MESICNE,961104,3
714,23,POPLATEK MESICNE,961104,3
3615,46,POPLATEK MESICNE,961105,1
1324,42,POPLATEK MESICNE,961105,1
431,18,POPLATEK MESICNE,961105,2
11328,54,POPLATEK MESICNE,961105,1
3626,51,POPLATEK MESICNE,961105,2
1899,26,POPLATEK MESICNE,961105,3
91,17,POPLATEK MESICNE,961106,2
4753,1,POPLATEK MESICNE,961107,2
9528,19,POPLATEK MESICNE,961107,2
9333,36,POPLATEK MESICNE,961108,2
2107,70,POPLATEK MESICNE,961109,3
3224,55,POPLATEK MESICNE,961110,1
829,59,POPLATEK MESICNE,961110,2
511,14,POPLATEK MESICNE,961110,3
3560,57,POPLATEK MESICNE,961110,3
1555,34,POPLATEK MESICNE,961110,1
2160,72,POPLATEK MESICNE,961110,3
4383,73,POPLATEK MESICNE,961110,1
2517,55,POPLATEK PO OBRATU,961110,1
3819,69,POPLATEK MESICNE,961111,2
6157,34,POPLATEK MESICNE,961111,3
1326,52,POPLATEK MESICNE,961111,1
4286,43,POPLATEK MESICNE,961111,3
3498,31,POPLATEK MESICNE,961112,1
2258,3,POPLATEK MESICNE,961112,1
3177,74,POPLATEK MESICNE,961112,3
1638,6,POPLATEK TYDNE,961112,2
3589,5,POPLATEK MESICNE,961113,2
2967,38,POPLATEK MESICNE,961113,2
3437,1,POPLATEK MESICNE,961113,1
4102,60,POPLATEK MESICNE,961113,3
2032,36,POPLATEK MESICNE,961114,3
570,3,POPLATEK MESICNE,961114,1
993,6,POPLATEK MESICNE,961114,2
3884,1,POPLATEK MESICNE,961114,3
3765,32,POPLATEK MESICNE,961114,2
2385,60,POPLATEK MESICNE,961115,1
63,22,POPLATEK MESICNE,961116,1
1991,1,POPLATEK MESICNE,961116,2
3291,45,POPLATEK MESICNE,961116,1
3376,58,POPLATEK MESICNE,961117,2
1260,5,POPLATEK MESICNE,961117,2
1021,42,POPLATEK MESICNE,961117,1
48,21,POPLATEK MESICNE,961117,2
4069,38,POPLATEK MESICNE,961117,3
3564,14,POPLATEK MESICNE,961117,2
1320,58,POPLATEK MESICNE,961118,3
530,54,POPLATEK MESICNE,961119,1
508,74,POPLATEK MESICNE,961119,2
341,28,POPLATEK MESICNE,961119,1
3256,40,POPLATEK MESICNE,961119,1
4033,57,POPLATEK MESICNE,961119,2
5878,76,POPLATEK MESICNE,961119,2
77,63,POPLATEK MESICNE,961119,2
1546,15,POPLATEK MESICNE,961120,2
2826,35,POPLATEK MESICNE,961120,1
797,57,POPLATEK MESICNE,961120,1
513,58,POPLATEK MESICNE,961121,2
1549,21,POPLATEK MESICNE,961121,3
3093,16,POPLATEK MESICNE,961121,2
10905,32,POPLATEK MESICNE,961121,3
2234,3,POPLATEK MESICNE,961121,2
2285,36,POPLATEK MESICNE,961121,3
3809,1,POPLATEK MESICNE,961121,1
3517,26,POPLATEK MESICNE,961122,2
2264,41,POPLATEK MESICNE,961122,2
8688,66,POPLATEK MESICNE,961122,1
546,8,POPLATEK MESICNE,961123,3
3862,1,POPLATEK MESICNE,961123,1
2898,54,POPLATEK MESICNE,961123,2
3282,1,POPLATEK MESICNE,961124,1
330,42,POPLATEK MESICNE,961124,2
1242,74,POPLATEK PO OBRATU,961124,1
1393,1,POPLATEK MESICNE,961124,2
2303,41,POPLATEK MESICNE,961124,2
3708,64,POPLATEK MESICNE,961124,1
209,37,POPLATEK MESICNE,961124,1
8094,67,POPLATEK MESICNE,961124,2
2601,70,POPLATEK MESICNE,961124,1
7,60,POPLATEK MESICNE,961124,2
1347,8,POPLATEK MESICNE,961124,1
8523,54,POPLATEK MESICNE,961125,1
2398,70,POPLATEK MESICNE,961125,1
1712,44,POPLATEK MESICNE,961125,1
1943,9,POPLATEK MESICNE,961126,2
2090,40,POPLATEK MESICNE,961126,1
2636,18,POPLATEK MESICNE,961126,1
14,47,POPLATEK MESICNE,961127,1
549,5,POPLATEK MESICNE,961127,1
143,21,POPLATEK MESICNE,961127,1
79,3,POPLATEK MESICNE,961129,1
3799,74,POPLATEK MESICNE,961129,3
1460,54,POPLATEK MESICNE,961129,2
7745,2,POPLATEK MESICNE,961129,2
1435,1,POPLATEK MESICNE,961201,2
3507,9,POPLATEK MESICNE,961201,2
712,72,POPLATEK MESICNE,961201,1
10280,69,POPLATEK MESICNE,961201,1
1754,52,POPLATEK MESICNE,961201,1
805,10,POPLATEK MESICNE,961202,3
3377,74,POPLATEK MESICNE,961202,2
1296,50,POPLATEK MESICNE,961202,2
2916,6,POPLATEK MESICNE,961203,3
3018,34,POPLATEK MESICNE,961203,3
249,28,POPLATEK MESICNE,961203,1
3602,18,POPLATEK MESICNE,961203,3
3856,45,POPLATEK MESICNE,961203,1
2544,38,POPLATEK MESICNE,961204,1
599,54,POPLATEK MESICNE,961204,1
2590,47,POPLATEK MESICNE,961204,1
2589,10,POPLATEK MESICNE,961204,3
2545,1,POPLATEK MESICNE,961204,3
1735,42,POPLATEK MESICNE,961204,3
3312,30,POPLATEK MESICNE,961204,3
2060,13,POPLATEK MESICNE,961205,3
2115,8,POPLATEK MESICNE,961205,2
24,74,POPLATEK MESICNE,961205,3
1083,45,POPLATEK MESICNE,961206,3
2286,70,POPLATEK MESICNE,961206,1
7176,1,POPLATEK MESICNE,961207,3
8225,50,POPLATEK MESICNE,961207,3
664,1,POPLATEK MESICNE,961208,3
5133,68,POPLATEK TYDNE,961208,3
880,26,POPLATEK MESICNE,961208,1
1482,38,POPLATEK MESICNE,961208,2
3290,19,POPLATEK MESICNE,961209,2
2963,31,POPLATEK MESICNE,961209,1
1361,46,POPLATEK MESICNE,961209,3
3430,9,POPLATEK MESICNE,961210,3
11096,28,POPLATEK MESICNE,961210,1
3090,1,POPLATEK MESICNE,961210,2
5817,77,POPLATEK PO OBRATU,961210,3
1587,1,POPLATEK MESICNE,961211,3
905,35,POPLATEK MESICNE,961211,2
980,1,POPLATEK MESICNE,961211,1
1218,1,POPLATEK MESICNE,961212,2
561,11,POPLATEK MESICNE,961212,1
4631,77,POPLATEK PO OBRATU,961212,2
1055,29,POPLATEK MESICNE,961212,3
9153,9,POPLATEK MESICNE,961212,2
1368,22,POPLATEK MESICNE,961212,2
3452,63,POPLATEK MESICNE,961213,1
3450,1,POPLATEK MESICNE,961213,1
1557,66,POPLATEK MESICNE,961213,3
1316,42,POPLATEK MESICNE,961213,3
3893,42,POPLATEK MESICNE,961213,2
2873,70,POPLATEK MESICNE,961213,2
3962,54,POPLATEK MESICNE,961213,3
2376,71,POPLATEK MESICNE,961214,2
2995,51,POPLATEK MESICNE,961214,3
3984,51,POPLATEK MESICNE,961214,3
659,63,POPLATEK MESICNE,961214,2
3137,39,POPLATEK MESICNE,961215,2
505,64,POPLATEK MESICNE,961216,1
1817,10,POPLATEK MESICNE,961216,3
3125,37,POPLATEK MESICNE,961216,3
2734,53,POPLATEK MESICNE,961216,1
2386,12,POPLATEK MESICNE,961217,1
3411,19,POPLATEK MESICNE,961217,1
4794,72,POPLATEK MESICNE,961218,2
2827,70,POPLATEK MESICNE,961218,3
3024,1,POPLATEK MESICNE,961218,1
1618,6,POPLATEK MESICNE,961218,1
6510,74,POPLATEK MESICNE,961218,3
7465,1,POPLATEK TYDNE,961219,1
1362,1,POPLATEK MESICNE,961219,1
3182,6,POPLATEK MESICNE,961220,1
765,12,POPLATEK MESICNE,961220,2
3412,31,POPLATEK MESICNE,961220,3
2610,54,POPLATEK MESICNE,961220,2
4454,63,POPLATEK MESICNE,961221,3
595,20,POPLATEK MESICNE,961221,1
1391,15,POPLATEK MESICNE,961221,1
3438,35,POPLATEK MESICNE,961221,3
1553,59,POPLATEK MESICNE,961221,3
10645,2,POPLATEK MESICNE,961221,2
2531,51,POPLATEK MESICNE,961221,1
1081,64,POPLATEK MESICNE,961221,2
2441,47,POPLATEK MESICNE,961222,1
193,69,POPLATEK MESICNE,961222,2
3390,12,POPLATEK TYDNE,961222,1
3393,4,POPLATEK MESICNE,961222,1
440,29,POPLATEK MESICNE,961222,1
2356,34,POPLATEK TYDNE,961223,1
333,73,POPLATEK MESICNE,961223,1
1884,54,POPLATEK MESICNE,961224,3
434,1,POPLATEK MESICNE,961224,2
2875,19,POPLATEK MESICNE,961224,1
2532,38,POPLATEK MESICNE,961224,2
3029,42,POPLATEK MESICNE,961224,2
2699,73,POPLATEK MESICNE,961225,3
935,23,POPLATEK MESICNE,961225,2
2777,62,POPLATEK MESICNE,961225,1
1659,46,POPLATEK MESICNE,961225,1
252,19,POPLATEK MESICNE,961226,1
7045,51,POPLATEK MESICNE,961226,2
3941,7,POPLATEK MESICNE,961226,1
2761,1,POPLATEK MESICNE,961226,3
7966,54,POPLATEK MESICNE,961227,2
2408,26,POPLATEK MESICNE,961227,2
592,23,POPLATEK MESICNE,961227,1
1195,42,POPLATEK MESICNE,961227,3
2261,1,POPLATEK TYDNE,961227,3
8341,64,POPLATEK MESICNE,961227,3
6706,38,POPLATEK MESICNE,961228,3
2507,62,POPLATEK MESICNE,961228,2
3387,25,POPLATEK TYDNE,961228,2
3991,1,POPLATEK MESICNE,961228,3
1056,1,POPLATEK TYDNE,961228,2
2852,70,POPLATEK MESICNE,961229,2
3043,1,POPLATEK MESICNE,961229,1
10404,1,POPLATEK MESICNE,961230,2
528,17,POPLATEK MESICNE,961230,2
9424,54,POPLATEK MESICNE,961230,2
3190,1,POPLATEK MESICNE,961230,1
1390,69,POPLATEK MESICNE,961230,2
1988,72,POPLATEK MESICNE,961230,1
2362,16,POPLATEK MESICNE,961230,3
2064,54,POPLATEK MESICNE,961230,2
2689,70,POPLATEK MESICNE,970101,2
9730,54,POPLATEK MESICNE,970101,1
1387,67,POPLATEK MESICNE,970101,1
2637,70,POPLATEK MESICNE,970101,3
1221,45,POPLATEK MESICNE,970102,3
1860,70,POPLATEK MESICNE,970102,2
3540,18,POPLATEK MESICNE,970103,1
263,64,POPLATEK TYDNE,970103,1
4660,63,POPLATEK MESICNE,970103,3
294,7,POPLATEK MESICNE,970105,3
4354,38,POPLATEK MESICNE,970108,3
3639,4,POPLATEK MESICNE,970108,3
1677,69,POPLATEK MESICNE,970108,2
2653,66,POPLATEK MESICNE,970108,1
3870,38,POPLATEK MESICNE,970108,3
17,1,POPLATEK MESICNE,970108,2
537,34,POPLATEK MESICNE,970108,1
10493,12,POPLATEK MESICNE,970109,2
2964,72,POPLATEK MESICNE,970109,2
752,23,POPLATEK MESICNE,970110,1
6064,49,POPLATEK MESICNE,970111,3
2981,46,POPLATEK MESICNE,970111,3
3527,44,POPLATEK MESICNE,970111,3
3005,42,POPLATEK PO OBRATU,970111,3
11244,33,POPLATEK MESICNE,970112,2
3470,8,POPLATEK MESICNE,970112,2
3110,48,POPLATEK MESICNE,970112,2
2300,36,POPLATEK MESICNE,970113,3
10148,34,POPLATEK MESICNE,970113,1
1707,75,POPLATEK MESICNE,970113,3
512,68,POPLATEK MESICNE,970114,1
9031,47,POPLATEK MESICNE,970115,1
3375,9,POPLATEK MESICNE,970115,3
2571,61,POPLATEK MESICNE,970115,1
3304,36,POPLATEK MESICNE,970116,2
3908,13,POPLATEK MESICNE,970116,2
9549,4,POPLATEK MESICNE,970117,1
4534,63,POPLATEK MESICNE,970118,2
872,27,POPLATEK MESICNE,970118,2
2854,1,POPLATEK MESICNE,970118,3
2696,1,POPLATEK MESICNE,970119,1
1214,39,POPLATEK MESICNE,970119,1
1262,29,POPLATEK MESICNE,970119,2
8320,51,POPLATEK MESICNE,970119,2
3910,10,POPLATEK MESICNE,970119,1
364,1,POPLATEK MESICNE,970120,2
480,23,POPLATEK MESICNE,970121,2
2535,61,POPLATEK MESICNE,970121,2
9179,28,POPLATEK MESICNE,970121,1
2299,1,POPLATEK MESICNE,970121,2
6138,54,POPLATEK MESICNE,970122,2
1840,21,POPLATEK MESICNE,970122,3
3471,63,POPLATEK MESICNE,970122,2
1651,34,POPLATEK MESICNE,970123,2
320,47,POPLATEK MESICNE,970123,3
3961,52,POPLATEK MESICNE,970124,2
3379,63,POPLATEK MESICNE,970124,2
4052,36,POPLATEK TYDNE,970125,3
3964,25,POPLATEK MESICNE,970125,2
3681,70,POPLATEK MESICNE,970125,1
2229,1,POPLATEK MESICNE,970127,1
8742,70,POPLATEK MESICNE,970128,2
52,16,POPLATEK MESICNE,970129,1
1853,7,POPLATEK MESICNE,970129,2
3861,2,POPLATEK MESICNE,970130,2
3067,46,POPLATEK MESICNE,970130,3
3659,54,POPLATEK MESICNE,970201,2
1356,39,POPLATEK MESICNE,970201,2
1656,47,POPLATEK MESICNE,970201,2
2103,48,POPLATEK MESICNE,970201,1
1854,32,POPLATEK MESICNE,970202,3
910,1,POPLATEK MESICNE,970203,3
3794,20,POPLATEK MESICNE,970203,2
3546,55,POPLATEK MESICNE,970203,3
605,65,POPLATEK MESICNE,970204,2
3990,77,POPLATEK MESICNE,970204,2
2021,69,POPLATEK MESICNE,970205,1
11231,1,POPLATEK MESICNE,970205,3
4266,54,POPLATEK MESICNE,970205,3
2455,30,POPLATEK MESICNE,970206,2
3633,18,POPLATEK MESICNE,970206,1
4026,58,POPLATEK MESICNE,970206,2
3620,14,POPLATEK MESICNE,970206,1
4550,56,POPLATEK MESICNE,970206,2
1616,22,POPLATEK MESICNE,970207,1
1498,62,POPLATEK TYDNE,970207,3
598,1,POPLATEK MESICNE,970208,2
2262,13,POPLATEK MESICNE,970208,1
2126,1,POPLATEK MESICNE,970209,3
1418,35,POPLATEK MESICNE,970209,2
2537,27,POPLATEK MESICNE,970209,3
159,70,POPLATEK MESICNE,970211,3
11141,1,POPLATEK TYDNE,970211,1
2477,11,POPLATEK MESICNE,970211,2
1182,8,POPLATEK MESICNE,970211,1
130,54,POPLATEK MESICNE,970212,1
828,1,POPLATEK MESICNE,970212,1
2042,31,POPLATEK MESICNE,970212,1
4358,5,POPLATEK MESICNE,970212,3
3565,30,POPLATEK MESICNE,970212,3
796,1,POPLATEK MESICNE,970213,3
2381,1,POPLATEK MESICNE,970213,1
1430,26,POPLATEK MESICNE,970213,3
2085,25,POPLATEK MESICNE,970213,3
3059,1,POPLATEK MESICNE,970215,3
3959,1,POPLATEK TYDNE,970215,3
1068,52,POPLATEK MESICNE,970215,1
10915,25,POPLATEK TYDNE,970215,1
729,14,POPLATEK MESICNE,970215,2
1141,28,POPLATEK MESICNE,970216,1
1264,1,POPLATEK MESICNE,970216,2
351,50,POPLATEK MESICNE,970217,3
424,12,POPLATEK MESICNE,970217,1
1037,1,POPLATEK MESICNE,970218,3
2656,1,POPLATEK MESICNE,970218,3
5445,72,POPLATEK MESICNE,970219,2
3188,24,POPLATEK MESICNE,970220,1
3236,52,POPLATEK MESICNE,970220,2
2766,31,POPLATEK MESICNE,970220,3
1447,65,POPLATEK MESICNE,970220,3
3331,16,POPLATEK MESICNE,970220,1
4268,77,POPLATEK MESICNE,970220,1
1524,6,POPLATEK MESICNE,970220,1
4746,54,POPLATEK MESICNE,970221,3
3337,58,POPLATEK PO OBRATU,970222,1
323,52,POPLATEK MESICNE,970223,1
2016,1,POPLATEK MESICNE,970223,3
226,70,POPLATEK MESICNE,970223,2
5180,54,POPLATEK MESICNE,970224,1
1619,38,POPLATEK MESICNE,970224,1
2661,1,POPLATEK MESICNE,970225,3
1818,54,POPLATEK MESICNE,970225,1
2937,1,POPLATEK MESICNE,970225,3
2194,54,POPLATEK MESICNE,970225,1
1336,5,POPLATEK MESICNE,970226,1
2325,55,POPLATEK MESICNE,970226,2
292,49,POPLATEK MESICNE,970226,2
2797,74,POPLATEK MESICNE,970226,3
1736,74,POPLATEK MESICNE,970226,3
2405,64,POPLATEK MESICNE,970227,1
2415,16,POPLATEK MESICNE,970227,3
3851,1,POPLATEK MESICNE,970227,3
2782,1,POPLATEK MESICNE,970227,3
195,70,POPLATEK MESICNE,970227,1
2380,46,POPLATEK MESICNE,970227,2
1928,70,POPLATEK MESICNE,970302,2
3242,28,POPLATEK MESICNE,970302,1
3541,70,POPLATEK MESICNE,970302,2
3652,36,POPLATEK MESICNE,970302,3
2024,20,POPLATEK MESICNE,970302,1
919,62,POPLATEK MESICNE,970303,1
1096,34,POPLATEK MESICNE,970303,1
1215,65,POPLATEK MESICNE,970304,1
6306,64,POPLATEK MESICNE,970304,1
2089,29,POPLATEK TYDNE,970305,1
850,25,POPLATEK MESICNE,970307,1
1668,62,POPLATEK MESICNE,970307,2
2224,46,POPLATEK PO OBRATU,970308,3
3574,72,POPLATEK MESICNE,970308,2
6061,1,POPLATEK MESICNE,970308,2
2270,14,POPLATEK MESICNE,970308,1
214,22,POPLATEK MESICNE,970309,3
3031,51,POPLATEK MESICNE,970310,3
1746,1,POPLATEK MESICNE,970311,3
64,64,POPLATEK MESICNE,970311,1
3842,1,POPLATEK MESICNE,970312,1
3971,75,POPLATEK MESICNE,970313,2
405,55,POPLATEK MESICNE,970313,2
600,46,POPLATEK MESICNE,970313,2
1740,57,POPLATEK MESICNE,970313,1
2672,59,POPLATEK MESICNE,970314,1
114,60,POPLATEK MESICNE,970314,1
2760,10,POPLATEK MESICNE,970314,1
2597,31,POPLATEK MESICNE,970316,1
2908,61,POPLATEK MESICNE,970316,1
191,41,POPLATEK MESICNE,970317,1
2354,7,POPLATEK MESICNE,970317,2
3782,9,POPLATEK TYDNE,970317,3
3328,1,POPLATEK MESICNE,970317,3
3083,66,POPLATEK MESICNE,970318,3
1199,50,POPLATEK MESICNE,970318,1
10652,1,POPLATEK MESICNE,970318,1
2690,66,POPLATEK MESICNE,970319,3
2495,70,POPLATEK MESICNE,970319,1
8505,70,POPLATEK MESICNE,970320,1
304,4,POPLATEK MESICNE,970320,3
8926,1,POPLATEK MESICNE,970321,3
578,28,POPLATEK TYDNE,970321,1
1363,11,POPLATEK MESICNE,970323,2
1165,44,POPLATEK MESICNE,970323,1
85,68,POPLATEK MESICNE,970323,1
749,38,POPLATEK MESICNE,970323,1
8026,36,POPLATEK MESICNE,970323,3
3332,17,POPLATEK MESICNE,970325,1
3739,1,POPLATEK MESICNE,970325,3
1907,1,POPLATEK MESICNE,970325,2
1976,26,POPLATEK MESICNE,970325,2
3658,24,POPLATEK MESICNE,970325,2
3581,66,POPLATEK MESICNE,970326,2
1466,69,POPLATEK TYDNE,970326,2
3176,26,POPLATEK MESICNE,970326,1
1459,12,POPLATEK MESICNE,970326,3
1321,60,POPLATEK MESICNE,970327,2
2966,33,POPLATEK MESICNE,970327,3
157,11,POPLATEK MESICNE,970328,2
2158,38,POPLATEK MESICNE,970329,2
2843,30,POPLATEK MESICNE,970329,1
3266,14,POPLATEK MESICNE,970329,2
2048,76,POPLATEK MESICNE,970330,2
442,54,POPLATEK MESICNE,970330,3
3885,51,POPLATEK MESICNE,970401,3
1863,62,POPLATEK MESICNE,970401,3
9167,56,POPLATEK MESICNE,970402,2
2874,32,POPLATEK MESICNE,970402,1
3695,30,POPLATEK MESICNE,970402,2
10068,1,POPLATEK MESICNE,970402,2
2725,52,POPLATEK MESICNE,970402,3
2899,40,POPLATEK MESICNE,970403,1
144,10,POPLATEK TYDNE,970403,2
1933,35,POPLATEK MESICNE,970404,1
1034,73,POPLATEK MESICNE,970404,2
49,1,POPLATEK MESICNE,970406,3
1594,15,POPLATEK MESICNE,970406,3
1138,41,POPLATEK MESICNE,970407,1
3544,33,POPLATEK MESICNE,970407,3
1636,53,POPLATEK MESICNE,970408,2
10812,16,POPLATEK MESICNE,970408,3
2165,51,POPLATEK MESICNE,970408,2
3460,16,POPLATEK MESICNE,970408,3
4208,1,POPLATEK MESICNE,970408,3
2954,1,POPLATEK MESICNE,970408,3
843,6,POPLATEK MESICNE,970409,1
2901,1,POPLATEK MESICNE,970409,1
1734,37,POPLATEK MESICNE,970410,1
2466,39,POPLATEK MESICNE,970411,2
476,69,POPLATEK MESICNE,970411,1
